,age,balance,contact,day,month,duration,campaign,pdays,previous,deposit,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_unknown,marital_married,marital_single,education_secondary,education_tertiary,education_unknown,default_yes,housing_yes,loan_yes,poutcome_other,poutcome_success,poutcome_unknown
3003,69,426,telephone,9,dec,395,1,-1,0,yes,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
3004,79,8304,cellular,9,dec,456,2,275,9,yes,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
3005,36,4721,cellular,9,dec,149,3,-1,0,yes,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
3006,49,395,cellular,10,dec,336,5,-1,0,yes,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
3007,69,3588,cellular,10,dec,429,1,-1,0,yes,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
3008,66,2540,telephone,10,dec,441,2,156,1,yes,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
3009,32,883,cellular,10,dec,798,1,185,5,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
3010,47,4402,telephone,10,dec,805,1,190,1,yes,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
3011,58,256,cellular,10,dec,422,1,188,3,yes,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
3012,64,43,cellular,10,dec,232,1,-1,0,yes,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3013,72,3856,cellular,10,dec,582,4,115,1,yes,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3014,79,3025,cellular,11,dec,166,3,126,3,yes,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3015,30,2326,cellular,14,dec,420,1,175,2,yes,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
3016,36,925,cellular,14,dec,321,3,189,4,yes,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
3017,53,1961,cellular,15,dec,351,1,-1,0,yes,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
3018,34,2037,cellular,15,dec,324,2,-1,0,yes,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
3019,29,459,cellular,15,dec,279,3,189,19,yes,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0
3020,29,572,cellular,16,dec,314,1,195,1,yes,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
3021,81,452,telephone,16,dec,443,1,-1,0,yes,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3022,57,5313,cellular,16,dec,283,2,196,1,yes,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
3023,72,1533,cellular,16,dec,546,2,-1,0,yes,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
3024,34,1337,cellular,17,dec,330,2,127,3,yes,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
3025,57,2986,cellular,17,dec,222,2,231,1,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3026,66,1230,cellular,17,dec,726,3,-1,0,yes,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3027,27,538,cellular,18,dec,170,4,197,2,yes,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
3028,50,5108,cellular,18,dec,406,1,182,2,yes,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
3029,75,1341,cellular,18,dec,415,7,-1,0,yes,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3030,50,320,telephone,21,dec,294,3,315,4,yes,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
3031,32,131,cellular,21,dec,322,1,189,1,yes,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0
3032,59,2074,cellular,21,dec,467,1,186,2,yes,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3033,68,1443,telephone,21,dec,2062,2,257,1,yes,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
3034,31,3338,cellular,21,dec,264,2,-1,0,yes,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
3035,64,661,cellular,21,dec,367,2,294,2,yes,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3036,30,7105,cellular,22,dec,321,2,-1,0,yes,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
3037,60,3735,cellular,22,dec,190,1,188,9,yes,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
3038,35,538,cellular,22,dec,410,3,165,2,yes,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
3039,72,4657,cellular,22,dec,305,3,309,5,yes,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3040,30,5,cellular,23,dec,282,1,203,1,yes,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3041,52,230,cellular,24,dec,422,2,-1,0,yes,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
3042,33,1808,cellular,28,dec,250,3,-1,0,yes,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
3043,84,81204,telephone,28,dec,679,1,313,2,yes,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
3044,43,3518,cellular,28,dec,206,2,196,2,yes,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
3045,39,25,cellular,28,dec,315,1,210,2,yes,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
3046,25,2551,cellular,28,dec,400,3,-1,0,yes,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
3047,38,11303,cellular,28,dec,473,2,216,2,yes,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
3048,44,2724,cellular,28,dec,893,1,-1,0,yes,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
3049,20,755,cellular,29,dec,284,1,-1,0,yes,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
3050,32,718,cellular,29,dec,155,1,197,1,yes,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
3051,23,870,cellular,29,dec,296,1,176,4,yes,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
3052,35,978,cellular,29,dec,1370,3,209,3,yes,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0
3053,61,544,cellular,29,dec,63,3,200,9,yes,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
3054,46,461,cellular,30,dec,369,2,-1,0,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3055,70,2795,cellular,8,jan,301,2,-1,0,yes,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3056,25,139,cellular,11,jan,202,1,91,1,yes,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0
3057,57,1044,telephone,11,jan,585,1,192,2,yes,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
3058,55,1633,cellular,11,jan,210,1,192,2,yes,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
3059,33,6513,cellular,11,jan,170,1,343,1,yes,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
3060,73,1388,telephone,11,jan,767,2,83,1,yes,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3061,34,15,cellular,12,jan,377,1,-1,0,yes,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
3062,31,2544,cellular,12,jan,229,1,279,2,yes,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
3063,25,2007,cellular,12,jan,265,2,-1,0,yes,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
3064,30,2166,cellular,12,jan,316,2,-1,0,yes,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
3065,28,4579,cellular,12,jan,409,2,-1,0,yes,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
3066,21,2488,telephone,12,jan,661,2,92,1,yes,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
3067,87,2190,telephone,12,jan,512,2,-1,0,yes,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3068,22,254,cellular,13,jan,143,2,-1,0,yes,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
3069,28,1579,cellular,13,jan,163,1,91,3,yes,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
3070,31,330,cellular,13,jan,260,1,194,2,yes,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
3071,60,938,cellular,13,jan,380,3,-1,0,yes,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
3072,41,5372,cellular,13,jan,248,3,-1,0,yes,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1
3073,24,3176,cellular,13,jan,108,2,-1,0,yes,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
3074,54,496,cellular,13,jan,452,3,-1,0,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3075,35,0,cellular,14,jan,187,7,-1,0,yes,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
3076,70,482,telephone,14,jan,372,1,196,2,yes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3077,62,180,cellular,14,jan,183,1,90,4,yes,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
3078,59,4198,cellular,14,jan,309,1,91,10,yes,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3079,48,817,cellular,14,jan,517,1,282,4,yes,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0
3080,45,5021,cellular,14,jan,233,1,-1,0,yes,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
3081,36,991,cellular,14,jan,589,2,-1,0,yes,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
3082,33,133,cellular,14,jan,305,2,274,1,yes,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
3083,32,366,cellular,14,jan,366,2,-1,0,yes,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
3084,60,979,cellular,15,jan,295,3,347,1,yes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3085,39,2939,cellular,15,jan,348,2,-1,0,yes,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
3086,37,4803,cellular,15,jan,396,2,-1,0,yes,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
3087,85,1255,cellular,15,jan,233,3,-1,0,yes,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3088,79,8556,telephone,18,jan,326,2,272,2,yes,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3089,64,588,cellular,18,jan,366,1,91,2,yes,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
3090,42,994,cellular,18,jan,453,1,67,9,yes,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
3091,47,820,cellular,18,jan,262,1,91,1,yes,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
3092,66,203,cellular,18,jan,353,1,195,1,yes,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
3093,61,86,cellular,25,jan,639,1,94,1,yes,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
3094,27,2855,cellular,25,jan,240,1,301,3,yes,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3095,63,474,cellular,25,jan,423,1,-1,0,yes,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
3096,36,203,cellular,25,jan,255,1,88,1,yes,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
3097,38,7005,cellular,25,jan,696,1,202,2,yes,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
3098,92,775,cellular,26,jan,164,4,96,3,yes,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
3099,77,4112,telephone,26,jan,1616,1,95,2,yes,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
3100,30,255,cellular,27,jan,143,1,-1,0,yes,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
3101,81,243,cellular,27,jan,340,1,92,1,yes,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3102,42,942,cellular,27,jan,245,1,92,2,yes,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
3103,48,1180,cellular,27,jan,142,1,238,3,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3104,52,992,cellular,27,jan,342,1,92,2,yes,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
3105,38,70,cellular,27,jan,164,4,92,4,yes,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3106,61,4629,cellular,27,jan,181,1,92,1,yes,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
3107,20,829,cellular,27,jan,196,3,202,2,yes,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
3108,39,0,cellular,27,jan,366,1,436,10,yes,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
3109,44,2776,cellular,27,jan,701,1,-1,0,yes,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
3110,73,279,cellular,28,jan,399,3,-1,0,yes,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3111,36,129,cellular,28,jan,918,1,93,1,yes,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
3112,48,157,cellular,28,jan,417,4,-1,0,yes,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
3113,52,659,cellular,28,jan,390,4,93,1,yes,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
3114,30,2493,cellular,28,jan,293,2,-1,0,yes,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
3115,36,3949,cellular,28,jan,130,2,-1,0,yes,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
3116,80,997,cellular,28,jan,151,1,91,3,yes,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3117,33,1699,cellular,28,jan,202,1,83,3,yes,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
3118,56,1181,cellular,28,jan,186,1,433,1,yes,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
3119,54,0,cellular,28,jan,161,1,98,2,yes,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
3120,34,0,cellular,28,jan,155,2,-1,0,yes,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
3121,66,1948,cellular,28,jan,216,1,91,4,yes,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
3122,52,306,cellular,28,jan,223,1,-1,0,yes,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3123,60,18967,cellular,29,jan,177,2,-1,0,yes,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
3124,28,261,cellular,29,jan,254,3,142,6,yes,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0
3125,56,694,cellular,29,jan,144,1,102,1,yes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3126,36,202,cellular,29,jan,313,1,120,3,yes,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
3127,45,4831,cellular,29,jan,479,11,-1,0,yes,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
3128,60,264,telephone,1,feb,265,1,-1,0,yes,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
3129,33,278,cellular,1,feb,563,5,-1,0,yes,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
3130,77,7802,telephone,1,feb,483,2,-1,0,yes,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
3131,66,3629,cellular,2,feb,474,1,172,2,yes,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3132,45,547,cellular,2,feb,577,1,-1,0,yes,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
3133,30,4468,cellular,2,feb,204,1,-1,0,yes,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
3134,56,1989,cellular,3,feb,336,2,281,2,yes,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
3135,64,2645,telephone,3,feb,219,2,-1,0,yes,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
3136,30,4060,cellular,3,feb,179,1,93,1,yes,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
3137,33,303,cellular,3,feb,355,1,301,5,yes,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
3138,72,2600,cellular,3,feb,443,2,82,3,yes,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3139,44,1818,cellular,3,feb,508,1,92,4,yes,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0
3140,37,728,cellular,3,feb,129,1,174,2,yes,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
3141,52,955,cellular,3,feb,153,1,48,3,yes,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
3142,37,265,cellular,3,feb,140,1,366,2,yes,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0
3143,34,123,cellular,3,feb,301,3,-1,0,yes,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
3144,78,4807,telephone,3,feb,892,2,104,4,yes,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
3145,45,205,cellular,3,feb,373,1,92,1,yes,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
3146,68,2812,cellular,3,feb,279,2,181,1,yes,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3147,53,6571,cellular,3,feb,208,1,-1,0,yes,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
3148,39,2758,cellular,4,feb,658,3,-1,0,yes,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
3149,55,2037,cellular,4,feb,305,2,94,3,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3150,32,0,cellular,4,feb,233,3,276,2,yes,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
3151,76,2223,telephone,4,feb,429,1,-1,0,yes,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3152,35,1085,cellular,4,feb,195,6,97,12,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3153,55,602,cellular,4,feb,390,2,150,6,yes,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
3154,41,1646,cellular,4,feb,261,1,184,6,yes,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
3155,35,415,cellular,4,feb,649,1,176,1,yes,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
3156,80,2354,telephone,4,feb,739,1,181,2,yes,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
3157,38,318,cellular,4,feb,383,1,181,5,yes,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
3158,48,1730,cellular,4,feb,489,1,178,2,yes,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
3159,25,448,cellular,5,feb,151,1,297,1,yes,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
3160,36,994,cellular,5,feb,195,1,176,5,yes,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
3161,29,19,cellular,5,feb,110,2,64,2,yes,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
3162,58,1625,cellular,5,feb,286,2,-1,0,yes,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
3163,46,1144,cellular,8,feb,376,2,129,3,yes,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
3164,23,897,cellular,8,feb,190,2,280,8,yes,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
3165,67,704,cellular,8,feb,186,2,97,1,yes,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3166,30,1996,cellular,8,feb,1133,3,101,1,yes,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
3167,22,216,cellular,8,feb,363,1,187,1,yes,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
3168,45,1206,telephone,8,feb,309,1,446,3,yes,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
3169,40,1855,telephone,8,feb,78,6,-1,0,yes,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
3170,35,62,cellular,8,feb,469,2,185,2,yes,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3171,33,1536,cellular,9,feb,359,1,92,3,yes,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
3172,60,824,cellular,9,feb,127,1,558,7,yes,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0
3173,24,235,cellular,9,feb,98,1,92,1,yes,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
3174,18,108,cellular,9,feb,92,1,183,1,yes,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
3175,65,2331,telephone,9,feb,290,1,92,1,yes,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
3176,27,390,cellular,9,feb,120,2,104,2,yes,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
3177,35,-32,cellular,9,feb,63,4,182,5,yes,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
3178,39,172,cellular,9,feb,125,2,183,2,yes,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
3179,53,10541,cellular,9,feb,164,2,92,1,yes,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
3180,23,480,cellular,9,feb,742,2,182,1,yes,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
3181,34,2374,cellular,9,feb,243,2,92,3,yes,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
3182,36,479,cellular,9,feb,629,2,-1,0,yes,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
3183,52,94,cellular,10,feb,153,1,92,13,yes,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0
3184,36,417,cellular,10,feb,151,1,-1,0,yes,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
3185,61,2557,cellular,10,feb,158,2,92,5,yes,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
3186,58,589,cellular,10,feb,511,3,183,6,yes,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
3187,48,201,cellular,10,feb,406,2,92,2,yes,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
3188,34,2885,cellular,10,feb,314,2,156,4,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
3189,58,2155,cellular,10,feb,135,2,92,5,yes,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
3190,39,902,cellular,10,feb,691,2,180,5,yes,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
3191,44,1791,cellular,11,feb,71,1,190,1,yes,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
3192,54,2206,cellular,11,feb,449,1,91,3,yes,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0
3193,27,5291,cellular,11,feb,293,1,91,4,yes,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
3194,77,638,cellular,11,feb,288,1,188,1,yes,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
